date,time,timezone,MACB,source,sourcetype,type,user,host,short,desc,version,filename,inode,notes,format,extra
04/17/2018,12:07:25,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://store.nest.com/ch/fr/account/subscriptions/3a592060-26d1-11e8-83b6-0e...,https://store.nest.com/ch/fr/account/subscriptions/3a592060-26d1-11e8-83b6-0e2d565eed46 (Nest Store) [count: 1] Host: store.nest.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 1 time),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/17/2018,12:07:26,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://store.nest.com/ch/fr/account/subscriptions/3a592060-26d1-11e8-83b6-0e...,https://store.nest.com/ch/fr/account/subscriptions/3a592060-26d1-11e8-83b6-0e2d565eed46 (Nest Store) [count: 1] Host: store.nest.com Visit Source: [SOURCE_SYNCED] Type: [LINK - User clicked a link] (type count 1 time),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/17/2018,12:15:48,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://store.nest.com/ch/fr/account/subscriptions/3a592060-26d1-11e8-83b6-0e...,https://store.nest.com/ch/fr/account/subscriptions/3a592060-26d1-11e8-83b6-0e2d565eed46 (Nest Store) [count: 1] Host: store.nest.com Visit Source: [SOURCE_SYNCED] Type: [LINK - User clicked a link] (type count 1 time),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/17/2018,12:16:17,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://store.nest.com/ch/fr/account/subscriptions/3a592060-26d1-11e8-83b6-0e...,https://store.nest.com/ch/fr/account/subscriptions/3a592060-26d1-11e8-83b6-0e2d565eed46 (Nest Store) [count: 1] Host: store.nest.com Visit Source: [SOURCE_SYNCED] Type: [LINK - User clicked a link] (type count 1 time),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/17/2018,12:16:24,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://store.nest.com/ch/fr/account/subscriptions/3a592060-26d1-11e8-83b6-0e...,https://store.nest.com/ch/fr/account/subscriptions/3a592060-26d1-11e8-83b6-0e2d565eed46 (Nest Store) [count: 1] Host: store.nest.com Visit Source: [SOURCE_SYNCED] Type: [LINK - User clicked a link] (type count 1 time),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/17/2018,15:38:20,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://nest.com/ (Nest | Crea una casa connessa),https://nest.com/ (Nest | Crea una casa connessa) [count: 0] Host: nest.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/17/2018,15:38:20,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://nest.com/ (Nest | Crea una casa connessa),http://nest.com/ (Nest | Crea una casa connessa) [count: 5] Host: nest.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 5 times),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/23/2018,11:16:15,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://regex101.com/ (Online regex tester and debugger: PHP  PCRE  Python  Go...,http://regex101.com/ (Online regex tester and debugger: PHP  PCRE  Python  Golang and JavaScript) [count: 1] Host: regex101.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 1 time),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/23/2018,11:16:15,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://regex101.com/ (Online regex tester and debugger: PHP  PCRE  Python  G...,https://regex101.com/ (Online regex tester and debugger: PHP  PCRE  Python  Golang and JavaScript) [count: 0] Host: regex101.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/25/2018,09:16:03,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://10.20.30.1/accounts/login/?next=/ (Pi-Pinapple),http://10.20.30.1/accounts/login/?next=/ (Pi-Pinapple) [count: 0] Host: 10.20.30.1 Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/25/2018,09:16:03,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://10.20.30.1/ (Pi-Pinapple),http://10.20.30.1/ (Pi-Pinapple) [count: 2] Host: 10.20.30.1 Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 2 times),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/25/2018,09:16:11,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://10.20.30.1/accounts/login/?next=/ (Pi-Pinapple),http://10.20.30.1/accounts/login/?next=/ (Pi-Pinapple) [count: 0] Host: 10.20.30.1 Visit Source: [SOURCE_SYNCED] Type: [FORM_SUBMIT - A form the user has submitted values to] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/25/2018,09:16:11,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://10.20.30.1/ (Pi-Pinapple),http://10.20.30.1/ (Pi-Pinapple) [count: 2] Host: 10.20.30.1 Visit Source: [SOURCE_SYNCED] Type: [FORM_SUBMIT - A form the user has submitted values to] (type count 2 times),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/26/2018,05:45:23,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://www.elastic.co/guide/en/elasticsearch/reference/current/docker.html (...,https://www.elastic.co/guide/en/elasticsearch/reference/current/docker.html (Install Elasticsearch with Docker | Elasticsearch Reference [6.2] | Elastic) [count: 1] Host: www.elastic.co Visit Source: [SOURCE_SYNCED] Type: [LINK - User clicked a link] (type count 1 time),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/26/2018,07:44:01,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://www.elastic.co/guide/en/elasticsearch/reference/current/docker.html (...,https://www.elastic.co/guide/en/elasticsearch/reference/current/docker.html (Install Elasticsearch with Docker | Elasticsearch Reference [6.2] | Elastic) [count: 1] Host: www.elastic.co Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 1 time),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/26/2018,09:19:26,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://moodle.unil.ch/ (MoodleUnil: Login al sito),http://moodle.unil.ch/ (MoodleUnil: Login al sito) [count: 1] Host: moodle.unil.ch Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 1 time),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/26/2018,09:19:26,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://moodle.unil.ch/login/index.php (MoodleUnil: Login al sito),https://moodle.unil.ch/login/index.php (MoodleUnil: Login al sito) [count: 0] Host: moodle.unil.ch Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/26/2018,14:13:56,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://office.com/ (Not available),http://office.com/ (Not available) [count: 1] Host: office.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 1 time),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/27/2018,13:48:03,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://nest.com/ (Nest | Crea una casa connessa),https://nest.com/ (Nest | Crea una casa connessa) [count: 0] Host: nest.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/27/2018,13:48:03,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://nest.com/it/ (Nest | Crea una casa connessa),http://nest.com/it/ (Nest | Crea una casa connessa) [count: 0] Host: nest.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/27/2018,13:48:03,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://nest.com/it/ (Nest | Crea una casa connessa),https://nest.com/it/ (Nest | Crea una casa connessa) [count: 0] Host: nest.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
04/27/2018,13:48:03,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://nest.com/ (Nest | Crea una casa connessa),http://nest.com/ (Nest | Crea una casa connessa) [count: 5] Host: nest.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 5 times),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/09/2018,12:29:22,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://nest.com/it/ (Nest | Crea una casa connessa),http://nest.com/it/ (Nest | Crea una casa connessa) [count: 0] Host: nest.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/09/2018,12:29:22,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://nest.com/it/ (Nest | Crea una casa connessa),https://nest.com/it/ (Nest | Crea una casa connessa) [count: 0] Host: nest.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/09/2018,12:29:22,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://nest.com/ (Nest | Crea una casa connessa),http://nest.com/ (Nest | Crea una casa connessa) [count: 5] Host: nest.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 5 times),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/09/2018,12:29:22,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://nest.com/ (Nest | Crea una casa connessa),https://nest.com/ (Nest | Crea una casa connessa) [count: 0] Host: nest.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/09/2018,12:33:42,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://arlo.netgear.com/ (Arlo Smart Home Security Cameras | Home Monitoring ...,http://arlo.netgear.com/ (Arlo Smart Home Security Cameras | Home Monitoring | Arlo by NETGEAR) [count: 3] Host: arlo.netgear.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 3 times),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/09/2018,12:33:42,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://arlo.netgear.com/ (Arlo Smart Home Security Cameras | Home Monitoring...,https://arlo.netgear.com/ (Arlo Smart Home Security Cameras | Home Monitoring | Arlo by NETGEAR) [count: 0] Host: arlo.netgear.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,08:32:48,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://alexa.amazon.com/ (Amazon Alexa),http://alexa.amazon.com/ (Amazon Alexa) [count: 4] Host: alexa.amazon.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 4 times),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,08:32:48,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://alexa.amazon.com/spa/index.html (Amazon Alexa),https://alexa.amazon.com/spa/index.html (Amazon Alexa) [count: 0] Host: alexa.amazon.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,08:32:53,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://alexa.amazon.com/spa/index.html (Amazon Alexa),https://alexa.amazon.com/spa/index.html (Amazon Alexa) [count: 0] Host: alexa.amazon.com Visit Source: [SOURCE_SYNCED] Type: [LINK - User clicked a link] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,08:34:44,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://inbox.google.com/ (Inbox – jpinkman2018@gmail.com),https://inbox.google.com/ (Inbox – jpinkman2018@gmail.com) [count: 0] Host: inbox.google.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,08:34:44,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://mail.google.com/mail/ (Inbox – jpinkman2018@gmail.com),https://mail.google.com/mail/ (Inbox – jpinkman2018@gmail.com) [count: 0] Host: mail.google.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,08:34:44,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://www.google.com/gmail/ (Inbox – jpinkman2018@gmail.com),https://www.google.com/gmail/ (Inbox – jpinkman2018@gmail.com) [count: 0] Host: www.google.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,08:34:44,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://gmail.com/ (Inbox – jpinkman2018@gmail.com),http://gmail.com/ (Inbox – jpinkman2018@gmail.com) [count: 3] Host: gmail.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 3 times),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,08:34:44,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://gmail.com/ (Inbox – jpinkman2018@gmail.com),https://gmail.com/ (Inbox – jpinkman2018@gmail.com) [count: 0] Host: gmail.com Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,08:35:48,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://alexa.amazon.com/spa/index.html (Amazon Alexa),https://alexa.amazon.com/spa/index.html (Amazon Alexa) [count: 0] Host: alexa.amazon.com Visit Source: [SOURCE_SYNCED] Type: [FORM_SUBMIT - A form the user has submitted values to] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,09:15:45,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://10.20.30.1/accounts/login/?next=/ (Pi-Pinapple),http://10.20.30.1/accounts/login/?next=/ (Pi-Pinapple) [count: 0] Host: 10.20.30.1 Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,09:15:45,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://10.20.30.1/ (Pi-Pinapple),http://10.20.30.1/ (Pi-Pinapple) [count: 2] Host: 10.20.30.1 Visit Source: [SOURCE_SYNCED] Type: [TYPED - User typed the URL in the URL bar] (type count 2 times),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,09:16:01,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://10.20.30.1/accounts/login/?next=/ (Pi-Pinapple),http://10.20.30.1/accounts/login/?next=/ (Pi-Pinapple) [count: 0] Host: 10.20.30.1 Visit Source: [SOURCE_SYNCED] Type: [FORM_SUBMIT - A form the user has submitted values to] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,09:16:01,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,http://10.20.30.1/ (Pi-Pinapple),http://10.20.30.1/ (Pi-Pinapple) [count: 2] Host: 10.20.30.1 Visit Source: [SOURCE_SYNCED] Type: [FORM_SUBMIT - A form the user has submitted values to] (type count 2 times),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,11:15:41,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://www.google.ch/search?q=android+apk&oq=android+apk&aqs=chrome..69i57j3...,https://www.google.ch/search?q=android+apk&oq=android+apk&aqs=chrome..69i57j35i39j0l2.4067j0j4&client=ms-android-samsung&sourceid=chrome-mobile&ie=UTF-8 (android apk - Google-Suche) [count: 0] Host: www.google.ch Type: [GENERATED - User typed in the URL bar and selected an entry from the list - such as a search bar] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,11:15:48,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://m.apkpure.com/app (Download APP APK Android App Online - Free Pure AP...,https://m.apkpure.com/app (Download APP APK Android App Online - Free Pure APK Downloader) [count: 0] Host: m.apkpure.com Type: [LINK - User clicked a link] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,11:15:50,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://m.apkpure.com/search (Search - APKPure Android App Store),https://m.apkpure.com/search (Search - APKPure Android App Store) [count: 0] Host: m.apkpure.com Visit from: https://m.apkpure.com/app (Download APP APK Android App Online - Free Pure APK Downloader) Type: [LINK - User clicked a link] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,11:15:55,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://m.apkpure.com/search?q=Alexa (Alexa search results | APKPure.com),https://m.apkpure.com/search?q=Alexa (Alexa search results | APKPure.com) [count: 0] Host: m.apkpure.com Visit from: https://m.apkpure.com/search (Search - APKPure Android App Store) Type: [FORM_SUBMIT - A form the user has submitted values to] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,11:15:58,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://m.apkpure.com/amazon-alexa/com.amazon.dee.app (Amazon Alexa APK Downl...,https://m.apkpure.com/amazon-alexa/com.amazon.dee.app (Amazon Alexa APK Download - Free Music & Audio APP for Android | APKPure.com) [count: 0] Host: m.apkpure.com Visit from: https://m.apkpure.com/search?q=Alexa (Alexa search results | APKPure.com) Type: [LINK - User clicked a link] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
05/15/2018,11:16:00,UTC,.A..,WEBHIST,Chrome History,Page Visited,-,-,https://m.apkpure.com/amazon-alexa/com.amazon.dee.app/download?from=details (...,https://m.apkpure.com/amazon-alexa/com.amazon.dee.app/download?from=details (Download Amazon Alexa 2.2.208186.0 APK | APKPure.com) [count: 0] Host: m.apkpure.com Visit from: https://m.apkpure.com/amazon-alexa/com.amazon.dee.app (Amazon Alexa APK Download - Free Music & Audio APP for Android | APKPure.com) Type: [LINK - User clicked a link] (URL not typed directly - no typed count),2,OS:/mnt/ewf/data/com.android.chrome/app_chrome/Default/History,718488,-,sqlite/chrome_history,sha256_hash: a8ea4643134d8887fd0afad3a8cc6710f6d1b741347802491d10fcba3886a502 
